UID,Is Target Cell,Is CTC,Object Index,Study Identifier Left Number,Study Identifier Right Number
63911,1,0,928,191204,170421
63912,1,0,929,191204,170421
63913,1,0,930,191204,170421
63914,1,0,931,191204,170421
63915,1,0,932,191204,170421
63916,1,0,933,191204,170421
63917,1,0,934,191204,170421
63918,1,0,935,191204,170421
63919,1,0,936,191204,170421
63920,1,0,937,191204,170421
63921,1,0,938,191204,170421
63922,1,0,939,191204,170421
63923,1,0,940,191204,170421
63924,1,0,941,191204,170421
63925,1,0,942,191204,170421
63926,1,0,943,191204,170421
63927,1,0,944,191204,170421
63928,1,0,945,191204,170421
63929,1,0,946,191204,170421
63930,1,0,947,191204,170421
63931,1,0,948,191204,170421
63932,1,0,949,191204,170421
63933,1,0,950,191204,170421
63934,1,0,951,191204,170421
63935,1,0,952,191204,170421
63936,1,0,953,191204,170421
63937,1,0,954,191204,170421
63938,1,0,955,191204,170421
63939,1,0,956,191204,170421
63940,1,0,957,191204,170421
63941,1,0,958,191204,170421
63942,1,0,959,191204,170421
63943,1,0,960,191204,170421
63944,1,0,961,191204,170421
63945,1,0,962,191204,170421
63946,1,0,963,191204,170421
63947,1,0,964,191204,170421
63948,1,0,965,191204,170421
63949,1,0,966,191204,170421
63950,1,0,967,191204,170421
63951,1,0,968,191204,170421
63952,1,0,969,191204,170421
63953,1,0,970,191204,170421
63954,1,0,971,191204,170421
63955,1,0,972,191204,170421
63956,1,0,973,191204,170421
63957,1,0,974,191204,170421
63958,1,0,975,191204,170421
63959,1,0,976,191204,170421
63960,1,0,977,191204,170421
63961,1,0,978,191204,170421
63962,1,0,979,191204,170421
63963,1,0,980,191204,170421
63964,1,0,981,191204,170421
63965,1,0,982,191204,170421
63966,1,0,983,191204,170421
63967,1,0,984,191204,170421
63968,1,0,985,191204,170421
63969,1,0,986,191204,170421
63970,1,0,987,191204,170421
63971,1,0,988,191204,170421
63972,1,0,989,191204,170421
63973,1,0,990,191204,170421
63974,1,0,991,191204,170421
63975,1,0,992,191204,170421
63976,1,0,993,191204,170421
63977,1,0,994,191204,170421
63978,1,0,995,191204,170421
63979,1,0,996,191204,170421
63980,1,0,997,191204,170421
63981,1,0,998,191204,170421
63982,1,0,999,191204,170421
63983,1,0,1000,191204,170421
63984,1,0,1001,191204,170421
63985,1,0,1002,191204,170421
63986,1,0,1003,191204,170421
63987,1,0,1004,191204,170421
63988,1,0,1005,191204,170421
63989,1,0,1006,191204,170421
63990,1,0,1007,191204,170421
63991,1,0,1008,191204,170421
63992,1,0,1009,191204,170421
63993,1,0,1010,191204,170421
63994,1,0,1011,191204,170421
63995,1,0,1012,191204,170421
63996,1,1,1013,191204,170421
63997,1,0,1014,191204,170421
63998,1,0,1015,191204,170421
63999,1,0,1016,191204,170421
64000,1,0,1017,191204,170421
64001,1,0,1018,191204,170421
64002,1,0,1019,191204,170421
64003,1,0,1020,191204,170421
64004,1,0,1021,191204,170421
64005,1,0,1022,191204,170421
64006,1,0,1023,191204,170421
64007,1,1,1024,191204,170421
64008,1,0,1025,191204,170421
64009,1,0,1026,191204,170421
64010,1,0,1027,191204,170421
64011,1,0,1028,191204,170421
64012,1,0,1029,191204,170421
64013,1,0,1030,191204,170421
64014,1,0,1031,191204,170421
64015,1,0,1032,191204,170421
64016,1,0,1033,191204,170421
64017,1,0,1034,191204,170421
64018,1,1,1035,191204,170421
64019,1,0,1036,191204,170421
64020,1,0,1037,191204,170421
64021,1,0,1038,191204,170421
64022,1,0,1039,191204,170421
64023,1,0,1040,191204,170421
64024,1,0,1041,191204,170421
64025,1,0,1042,191204,170421
64026,1,0,1043,191204,170421
64027,1,0,1044,191204,170421
64028,1,0,1045,191204,170421
64029,1,0,1046,191204,170421
64030,1,0,1047,191204,170421
64031,1,0,1048,191204,170421
64032,1,0,1049,191204,170421
64033,1,0,1050,191204,170421
64034,1,0,1051,191204,170421
64035,1,0,1052,191204,170421
64036,1,0,1053,191204,170421
64037,1,0,1054,191204,170421
64038,1,0,1055,191204,170421
64039,1,0,1056,191204,170421
64040,1,0,1057,191204,170421
64041,1,0,1058,191204,170421
64042,1,0,1059,191204,170421
64043,1,0,1060,191204,170421
64044,1,0,1061,191204,170421
64045,1,0,1062,191204,170421
64046,1,0,1063,191204,170421
64047,1,0,1064,191204,170421
64048,1,0,1065,191204,170421
64049,1,0,1066,191204,170421
64050,1,0,1067,191204,170421
64051,1,0,1068,191204,170421
64052,1,0,1069,191204,170421
64053,1,0,1070,191204,170421
64054,1,0,1071,191204,170421
64055,1,0,1072,191204,170421
64056,1,1,1073,191204,170421
64057,1,0,1074,191204,170421
64058,1,0,1075,191204,170421
64059,1,0,1076,191204,170421
64060,1,0,1077,191204,170421
64061,1,0,1078,191204,170421
64062,1,0,1079,191204,170421
64063,1,0,1080,191204,170421
64064,1,0,1081,191204,170421
64065,1,0,1082,191204,170421
64066,1,1,1083,191204,170421
64067,1,0,1084,191204,170421
64068,1,0,1085,191204,170421
64069,1,0,1086,191204,170421
64070,1,0,1087,191204,170421
64071,1,0,1088,191204,170421
64072,1,0,1089,191204,170421
64073,1,0,1090,191204,170421
64074,1,0,1091,191204,170421
64075,1,0,1092,191204,170421
64076,1,0,1093,191204,170421
64077,1,0,1094,191204,170421
64078,1,0,1095,191204,170421
64079,1,0,1096,191204,170421
64080,1,0,1097,191204,170421
64081,1,0,1098,191204,170421
64082,1,1,1099,191204,170421
64083,1,0,1100,191204,170421
64084,1,0,1101,191204,170421
64085,1,0,1102,191204,170421
64086,1,0,1103,191204,170421
64087,1,0,1104,191204,170421
64088,1,0,1105,191204,170421
64089,1,0,1106,191204,170421
64090,1,0,1107,191204,170421
64091,1,0,1108,191204,170421
64092,1,0,1109,191204,170421
64093,1,0,1110,191204,170421
64094,1,0,1111,191204,170421
64095,1,0,1112,191204,170421
64096,1,0,1113,191204,170421
64097,1,0,1114,191204,170421
64098,1,0,1115,191204,170421
64099,1,0,1116,191204,170421
64100,1,0,1117,191204,170421
64101,1,0,1118,191204,170421
64102,1,0,1119,191204,170421
64103,1,0,1120,191204,170421
64104,1,0,1121,191204,170421
64105,1,0,1122,191204,170421
64106,1,0,1123,191204,170421
64107,1,0,1124,191204,170421
64108,1,0,1125,191204,170421
64109,1,0,1126,191204,170421
64110,1,0,1127,191204,170421
64111,1,0,1128,191204,170421
64112,1,0,1129,191204,170421
64113,1,0,1130,191204,170421
64114,1,0,1131,191204,170421
64115,1,0,1132,191204,170421
64116,1,0,1133,191204,170421
64117,1,0,1134,191204,170421
64118,1,0,1135,191204,170421
64119,1,0,1136,191204,170421
64120,1,0,1137,191204,170421
64121,1,0,1138,191204,170421
64122,1,0,1139,191204,170421
64123,1,0,1140,191204,170421
64124,1,0,1141,191204,170421
64125,1,0,1142,191204,170421
64126,1,1,1143,191204,170421
64127,1,0,1144,191204,170421
64128,1,0,1145,191204,170421
64129,1,0,1146,191204,170421
64130,1,0,1147,191204,170421
64131,1,0,1148,191204,170421
64132,1,0,1149,191204,170421
64133,1,0,1150,191204,170421
64134,1,0,1151,191204,170421
64135,1,0,1152,191204,170421
64136,1,0,1153,191204,170421
64137,1,0,1154,191204,170421
64138,1,0,1155,191204,170421
64139,1,0,1156,191204,170421
64140,1,0,1157,191204,170421
64141,1,0,1158,191204,170421
64142,1,0,1159,191204,170421
64143,1,0,1160,191204,170421
64144,1,0,1161,191204,170421
64145,1,0,1162,191204,170421
64146,1,0,1163,191204,170421
64147,1,0,1164,191204,170421
64148,1,0,1165,191204,170421
64149,1,0,1166,191204,170421
64150,1,0,1167,191204,170421
64151,1,0,1168,191204,170421
64152,1,0,1169,191204,170421
64153,1,0,1170,191204,170421
64154,1,0,1171,191204,170421
64155,1,0,1172,191204,170421
64156,1,0,1173,191204,170421
64157,1,0,1174,191204,170421
64158,1,0,1175,191204,170421
64159,1,0,1176,191204,170421
64160,1,0,1177,191204,170421
64161,1,0,1178,191204,170421
64162,1,0,1179,191204,170421
64163,1,0,1180,191204,170421
64164,1,0,1181,191204,170421
64165,1,0,1182,191204,170421
64166,1,0,1183,191204,170421
64167,1,0,1184,191204,170421
64168,1,0,1185,191204,170421
64169,1,0,1186,191204,170421
64170,1,0,1187,191204,170421
64171,1,0,1188,191204,170421
64172,1,0,1189,191204,170421
64173,1,0,1190,191204,170421
64174,1,0,1191,191204,170421
64175,1,1,1192,191204,170421
64176,1,0,1193,191204,170421
64177,1,0,1194,191204,170421
64178,1,0,1195,191204,170421
64179,1,0,1196,191204,170421
64180,1,0,1197,191204,170421
64181,1,0,1198,191204,170421
64182,1,0,1199,191204,170421
64183,1,0,1200,191204,170421
64184,1,0,1201,191204,170421
64185,1,1,1202,191204,170421
64186,1,0,1203,191204,170421
64187,1,0,1204,191204,170421
64188,1,0,1205,191204,170421
64189,1,1,1206,191204,170421
64190,1,0,1207,191204,170421
64191,1,0,1208,191204,170421
64192,1,0,1209,191204,170421
64193,1,0,1210,191204,170421
64194,1,0,1211,191204,170421
64195,1,0,1212,191204,170421
64196,1,0,1213,191204,170421
64197,1,0,1214,191204,170421
64198,1,0,1215,191204,170421
64199,1,0,1216,191204,170421
64200,1,0,1217,191204,170421
64201,1,0,1218,191204,170421
64202,1,0,1219,191204,170421
64203,1,0,1220,191204,170421
64204,1,0,1221,191204,170421
64205,1,0,1222,191204,170421
64206,1,0,1223,191204,170421
64207,1,0,1224,191204,170421
64208,1,0,1225,191204,170421
64209,1,0,1226,191204,170421
64210,1,0,1227,191204,170421
64211,1,0,1228,191204,170421
64212,1,0,1229,191204,170421
64213,1,0,1230,191204,170421
64214,1,0,1231,191204,170421
64215,1,0,1232,191204,170421
64216,1,0,1233,191204,170421
64217,1,0,1234,191204,170421
64218,1,0,1235,191204,170421
64219,1,0,1236,191204,170421
64220,1,0,1237,191204,170421
64221,1,0,1238,191204,170421
64222,1,0,1239,191204,170421
64223,1,0,1240,191204,170421
64224,1,0,1241,191204,170421
64225,1,0,1242,191204,170421
64226,1,0,1243,191204,170421
64227,1,0,1244,191204,170421
64228,1,0,1245,191204,170421
64229,1,0,1246,191204,170421
64230,1,0,1247,191204,170421
64231,1,0,1248,191204,170421
64232,1,0,1249,191204,170421
64233,1,0,1250,191204,170421
64234,1,0,1251,191204,170421
64235,1,0,1252,191204,170421
64236,1,0,1253,191204,170421
64237,1,0,1254,191204,170421
64238,1,0,1255,191204,170421
64239,1,0,1256,191204,170421
64240,1,0,1257,191204,170421
64241,1,0,1258,191204,170421
64242,1,0,1259,191204,170421
64243,1,0,1260,191204,170421
64244,1,0,1261,191204,170421
64245,1,0,1262,191204,170421
64246,1,0,1263,191204,170421
64247,1,0,1264,191204,170421
64248,1,0,1265,191204,170421
64249,1,0,1266,191204,170421
64250,1,0,1267,191204,170421
64251,1,0,1268,191204,170421
64252,1,0,1269,191204,170421
64253,1,0,1270,191204,170421
64254,1,0,1271,191204,170421
64255,1,0,1272,191204,170421
64256,1,0,1273,191204,170421
64257,1,0,1274,191204,170421
64258,1,0,1275,191204,170421
64259,1,0,1276,191204,170421
64260,1,0,1277,191204,170421
64261,1,0,1278,191204,170421
64262,1,0,1279,191204,170421
64263,1,0,1280,191204,170421
64264,1,0,1281,191204,170421
64265,1,0,1282,191204,170421
64266,1,0,1283,191204,170421
64267,1,0,1284,191204,170421
64268,1,0,1285,191204,170421
64269,1,0,1286,191204,170421
64270,1,0,1287,191204,170421
64271,1,0,1288,191204,170421
64272,1,0,1289,191204,170421
64273,1,0,1290,191204,170421
64274,1,0,1291,191204,170421
64275,1,0,1292,191204,170421
64276,1,0,1293,191204,170421
64277,1,0,1294,191204,170421
64278,1,0,1295,191204,170421
64279,1,0,1296,191204,170421
64280,1,0,1297,191204,170421
64281,1,0,1298,191204,170421
64282,1,0,1299,191204,170421
64283,1,0,1300,191204,170421
64284,1,0,1301,191204,170421
64285,1,0,1302,191204,170421
64286,1,0,1303,191204,170421
64287,1,0,1304,191204,170421
64288,1,0,1305,191204,170421
64289,1,0,1306,191204,170421
64290,1,0,1307,191204,170421
64291,1,0,1308,191204,170421
64292,1,0,1309,191204,170421
64293,1,0,1310,191204,170421
64294,1,0,1311,191204,170421
64295,1,0,1312,191204,170421
64296,1,0,1313,191204,170421
64297,1,0,1314,191204,170421
64298,1,0,1315,191204,170421
64299,1,0,1316,191204,170421
64300,1,1,1317,191204,170421
64301,1,0,1318,191204,170421
64302,1,0,1319,191204,170421
64303,1,0,1320,191204,170421
64304,1,0,1321,191204,170421
64305,1,0,1322,191204,170421
64306,1,0,1323,191204,170421
64307,1,1,1324,191204,170421
64308,1,0,1325,191204,170421
64309,1,0,1326,191204,170421
64310,1,0,1327,191204,170421
64311,1,0,1328,191204,170421
64312,1,0,1329,191204,170421
64313,1,0,1330,191204,170421
64314,1,0,1331,191204,170421
64315,1,0,1332,191204,170421
64316,1,0,1333,191204,170421
64317,1,0,1334,191204,170421
64318,1,0,1335,191204,170421
64319,1,0,1336,191204,170421
64320,1,0,1337,191204,170421
64321,1,0,1338,191204,170421
64322,1,0,1339,191204,170421
64323,1,0,1340,191204,170421
64324,1,0,1341,191204,170421
64325,1,0,1342,191204,170421
64326,1,0,1343,191204,170421
64327,1,0,1344,191204,170421
64328,1,0,1345,191204,170421
64329,1,0,1346,191204,170421
64330,1,0,1347,191204,170421
64331,1,0,1348,191204,170421
64332,1,0,1349,191204,170421
64333,1,0,1350,191204,170421
64334,1,0,1351,191204,170421
64335,1,0,1352,191204,170421
64336,1,0,1353,191204,170421
64337,1,0,1354,191204,170421
64338,1,0,1355,191204,170421
64339,1,0,1356,191204,170421
64340,1,0,1357,191204,170421
64341,1,0,1358,191204,170421
64342,1,0,1359,191204,170421
64343,1,0,1360,191204,170421
64344,1,0,1361,191204,170421
64345,1,0,1362,191204,170421
64346,1,0,1363,191204,170421
64347,1,0,1364,191204,170421
64348,1,0,1365,191204,170421
64349,1,0,1366,191204,170421
64350,1,0,1367,191204,170421
64351,1,0,1368,191204,170421
64352,1,0,1369,191204,170421
64353,1,0,1370,191204,170421
64354,1,0,1371,191204,170421
64355,1,0,1372,191204,170421
64356,1,0,1373,191204,170421
64357,1,0,1374,191204,170421
64358,1,0,1375,191204,170421
64359,1,0,1376,191204,170421
64360,1,0,1377,191204,170421
64361,1,0,1378,191204,170421
64362,1,0,1379,191204,170421
64363,1,0,1380,191204,170421
64364,1,0,1381,191204,170421
64365,1,0,1382,191204,170421
64366,1,0,1383,191204,170421
64367,1,0,1384,191204,170421
64368,1,0,1385,191204,170421
64369,1,0,1386,191204,170421
64370,1,0,1387,191204,170421
64371,1,0,1388,191204,170421
64372,1,0,1389,191204,170421
64373,1,0,1390,191204,170421
64374,1,0,1391,191204,170421
64375,1,0,1392,191204,170421
64376,1,0,1393,191204,170421
64377,1,0,1394,191204,170421
64378,1,0,1395,191204,170421
64379,1,0,1396,191204,170421
64380,1,0,1397,191204,170421
64381,1,0,1398,191204,170421
64382,1,1,1399,191204,170421
64383,1,0,1400,191204,170421
64384,1,0,1401,191204,170421
64385,1,0,1402,191204,170421
64386,1,1,1403,191204,170421
64387,1,1,1404,191204,170421
64388,1,0,1405,191204,170421
64389,1,0,1406,191204,170421
64390,1,0,1407,191204,170421
64391,1,0,1408,191204,170421
64392,1,0,1409,191204,170421
64393,1,0,1410,191204,170421
64394,1,0,1411,191204,170421
64395,1,0,1412,191204,170421
64396,1,0,1413,191204,170421
64397,1,0,1414,191204,170421
64398,1,0,1415,191204,170421
64399,1,0,1416,191204,170421
64400,1,0,1417,191204,170421
64401,1,0,1418,191204,170421
64402,1,0,1419,191204,170421
64403,1,0,1420,191204,170421
64404,1,0,1421,191204,170421
64405,1,0,1422,191204,170421
64406,1,0,1423,191204,170421
64407,1,1,1424,191204,170421
64408,1,0,1425,191204,170421
64409,1,0,1426,191204,170421
64410,1,0,1427,191204,170421
64411,1,0,1428,191204,170421
64412,1,0,1429,191204,170421
64413,1,0,1430,191204,170421
64414,1,0,1431,191204,170421
64415,1,0,1432,191204,170421
64416,1,0,1433,191204,170421
64417,1,0,1434,191204,170421
64418,1,0,1435,191204,170421
64419,1,0,1436,191204,170421
64420,1,0,1437,191204,170421
64421,1,0,1438,191204,170421
64422,1,0,1439,191204,170421
64423,1,0,1440,191204,170421
64424,1,0,1441,191204,170421
64425,1,0,1442,191204,170421
64426,1,0,1443,191204,170421
64427,1,0,1444,191204,170421
64428,1,0,1445,191204,170421
64429,1,0,1446,191204,170421
64430,1,0,1447,191204,170421
64431,1,0,1448,191204,170421
64432,1,0,1449,191204,170421
64433,1,0,1450,191204,170421
64434,1,0,1451,191204,170421
64435,1,0,1452,191204,170421
64436,1,0,1453,191204,170421
64437,1,0,1454,191204,170421
64438,1,0,1455,191204,170421
64439,1,0,1456,191204,170421
64440,1,1,1457,191204,170421
64441,1,0,1458,191204,170421
64442,1,0,1459,191204,170421
64443,1,0,1460,191204,170421
64444,1,0,1461,191204,170421
64445,1,0,1462,191204,170421
64446,1,0,1463,191204,170421
64447,1,0,1464,191204,170421
64448,1,0,1465,191204,170421
64449,1,0,1466,191204,170421
64450,1,0,1467,191204,170421
64451,1,0,1468,191204,170421
64452,1,0,1469,191204,170421
64453,1,0,1470,191204,170421
64454,1,0,1471,191204,170421
64455,1,0,1472,191204,170421
64456,1,0,1473,191204,170421
64457,1,0,1474,191204,170421
64458,1,0,1475,191204,170421
64459,1,0,1476,191204,170421
64460,1,0,1477,191204,170421
64461,1,0,1478,191204,170421
64462,1,0,1479,191204,170421
64463,1,0,1480,191204,170421
64464,1,0,1481,191204,170421
64465,1,0,1482,191204,170421
64466,1,0,1483,191204,170421
64467,1,0,1484,191204,170421
64468,1,0,1485,191204,170421
64469,1,0,1486,191204,170421
64470,1,0,1487,191204,170421
64471,1,0,1488,191204,170421
64472,1,0,1489,191204,170421
64473,1,0,1490,191204,170421
64474,1,0,1491,191204,170421
64475,1,0,1492,191204,170421
64476,1,0,1493,191204,170421
64477,1,0,1494,191204,170421
64478,1,0,1495,191204,170421
64479,1,0,1496,191204,170421
64480,1,0,1497,191204,170421
64481,1,0,1498,191204,170421
64482,1,0,1499,191204,170421
64483,1,0,1500,191204,170421
64484,1,0,1501,191204,170421
64485,1,0,1502,191204,170421
64486,1,0,1503,191204,170421
64487,1,0,1504,191204,170421
64488,1,0,1505,191204,170421
64489,1,0,1506,191204,170421
64490,1,0,1507,191204,170421
64491,1,0,1508,191204,170421
64492,1,0,1509,191204,170421
64493,1,0,1510,191204,170421
64494,1,0,1511,191204,170421
64495,1,0,1512,191204,170421
64496,1,0,1513,191204,170421
64497,1,0,1514,191204,170421
64498,1,0,1515,191204,170421
64499,1,0,1516,191204,170421
64500,1,0,1517,191204,170421
64501,1,0,1518,191204,170421
64502,1,0,1519,191204,170421
64503,1,0,1520,191204,170421
64504,1,0,1521,191204,170421
64505,1,0,1522,191204,170421
64506,1,0,1523,191204,170421
64507,1,0,1524,191204,170421
64508,1,0,1525,191204,170421
64509,1,0,1526,191204,170421
64510,1,0,1527,191204,170421
64511,1,0,1528,191204,170421
64512,1,0,1529,191204,170421
64513,1,0,1530,191204,170421
64514,1,0,1531,191204,170421
64515,1,0,1532,191204,170421
64516,1,0,1533,191204,170421
64517,1,0,1534,191204,170421
